Player,Squad,Pos,Nation,Age,Min,90s,npxG,Gls,Ast,Sh,SoT,SCA,GCA,PrgP,PrgC,KP,Succ,Crs,Pass_Short_Cmp,Pass_Med_Cmp,Pass_Long_Cmp,Tkl,TklW,Int,Blocks,Clr,Recov,Won%,market_value_in_eur
Yellu Santiago,Getafe,MF,es ESP,20.0,372,4.1,0.0,0,0,0.24,0.0,1.46,0.0,16,4,0.0,0.24,0.73,13.9,8.29,1.22,3.41,1.95,0.24,0.73,0.73,5.12,16.7,1000000.0
Andrey Santos,Strasbourg,MF,br BRA,20.0,2855,31.7,5.1,10,3,1.45,0.5,1.77,0.19,149,29,0.85,0.57,0.0,20.8,20.4,2.43,3.47,2.33,1.01,0.73,2.11,5.93,60.7,25000000.0
Tiago Santos,Lille,DF,pt POR,22.0,404,4.5,0.4,0,0,1.78,0.89,3.56,0.67,17,24,1.11,2.67,4.22,21.6,15.6,1.33,2.67,1.56,0.44,1.33,0.89,3.33,60.0,15000000.0
Pablo Sarabia,Wolves,"MF,FW",es ESP,32.0,814,9.0,2.9,3,2,1.89,0.89,3.11,0.56,60,15,1.67,0.67,5.22,16.0,12.2,4.0,1.78,0.89,0.44,2.11,0.78,3.78,26.3,7000000.0
Jeremy Sarmiento,Brighton,MF,ec ECU,22.0,9,0.1,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,40.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,,
Amin Sarr,Hellas Verona,FW,se SWE,23.0,1907,21.2,3.2,4,1,1.08,0.33,2.12,0.19,41,31,1.04,0.66,0.33,9.15,3.96,0.71,1.04,0.57,0.14,0.75,0.66,1.98,41.7,4000000.0
Ismaila Sarr,Crystal Palace,MF,sn SEN,26.0,2711,30.1,10.7,8,6,1.96,0.96,3.65,0.4,85,75,1.46,0.56,1.83,8.8,6.08,0.73,0.73,0.33,0.3,0.86,1.33,3.75,41.6,
Malang Sarr,Lens,DF,fr FRA,25.0,1385,15.4,0.3,0,0,0.39,0.06,1.36,0.13,54,4,0.32,0.13,0.06,16.8,30.5,7.79,1.36,0.84,1.43,0.71,4.09,4.48,78.3,5000000.0
Mamadou Sarr,Strasbourg,DF,sn SEN,18.0,2365,26.3,0.8,0,1,0.19,0.0,0.46,0.08,52,7,0.19,0.38,0.04,21.0,35.2,3.95,1.41,0.8,0.95,0.49,4.45,3.73,50.8,15000000.0
Martin Satriano,Lens,"FW,DF",uy URU,23.0,88,1.0,0.4,0,0,5.0,0.0,2.0,0.0,2,2,2.0,1.0,1.0,13.0,4.0,0.0,3.0,1.0,0.0,2.0,2.0,6.0,50.0,
Téji Savanier,Montpellier,MF,fr FRA,32.0,2363,26.3,2.3,2,5,1.71,0.53,4.64,0.27,183,26,2.55,1.03,7.57,14.3,13.7,9.85,1.1,0.95,0.57,1.03,0.8,4.45,43.9,3000000.0
Sávio,Manchester City,"FW,MF",br BRA,20.0,1766,19.6,5.0,1,8,2.81,1.07,5.66,0.77,67,137,2.35,2.65,4.29,21.6,11.6,1.58,1.17,0.87,0.31,1.68,0.46,4.03,33.3,
Nicolò Savona,Juventus,DF,it ITA,21.0,1724,19.2,0.5,2,1,0.31,0.21,1.51,0.1,59,35,0.83,0.31,1.77,24.0,23.1,3.18,1.51,0.68,0.57,0.73,1.98,3.75,33.3,14000000.0
Saba Sazonov,Torino,DF,ge GEO,22.0,3,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2500000.0
Joe Scally,Gladbach,DF,us USA,21.0,2578,28.6,0.4,0,0,0.21,0.03,0.98,0.07,68,52,0.38,1.08,1.75,22.8,19.1,2.62,1.57,1.12,0.56,1.19,3.01,3.39,46.2,10000000.0
Giorgio Scalvini,Atalanta,DF,it ITA,20.0,272,3.0,0.1,0,0,1.33,0.0,0.33,0.0,20,5,0.0,1.67,0.0,26.0,22.3,4.33,2.67,1.33,1.33,1.0,2.33,4.33,57.1,35000000.0
Gianluca Scamacca,Atalanta,FW,it ITA,25.0,6,0.1,0.1,0,0,10.0,10.0,0.0,0.0,0,0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,24000000.0
Oliver Scarles,West Ham,"DF,FW",eng ENG,18.0,665,7.4,0.1,0,0,0.41,0.0,0.81,0.0,22,12,0.27,0.27,2.03,23.5,14.3,1.49,2.84,1.49,1.49,0.68,3.51,4.59,50.0,4000000.0
Dane Scarlett,Tottenham,"FW,MF",eng ENG,20.0,34,0.4,0.0,0,1,2.5,2.5,2.5,2.5,1,1,2.5,0.0,0.0,5.0,2.5,0.0,2.5,0.0,0.0,2.5,2.5,7.5,100.0,1800000.0
Kevin Schade,Brentford,FW,de GER,22.0,2293,25.5,8.2,11,2,2.16,1.06,2.24,0.35,38,61,0.9,1.18,1.49,7.25,4.35,0.71,1.53,0.98,0.2,0.78,1.33,3.25,52.9,27000000.0
András Schäfer,Union Berlin,MF,hu HUN,25.0,1534,17.0,0.6,1,1,0.71,0.06,1.71,0.18,55,23,0.59,0.76,1.0,14.6,7.76,0.76,3.06,1.53,1.29,1.12,2.12,4.24,59.6,5000000.0
Fabian Schär,Newcastle Utd,DF,ch SUI,32.0,2934,32.6,3.7,4,0,1.23,0.34,1.13,0.12,118,18,0.15,0.25,0.4,17.7,26.9,5.86,1.1,0.64,1.38,0.25,4.23,4.11,44.1,9000000.0
Patrik Schick,Leverkusen,FW,cz CZE,28.0,1684,18.7,11.9,21,0,3.64,1.71,1.82,0.16,21,7,0.59,0.53,0.05,10.3,4.01,0.16,0.32,0.27,0.21,0.48,0.91,1.55,45.0,27000000.0
Stefan Schimmer,Heidenheim,"FW,MF",de GER,30.0,247,2.7,1.1,0,0,3.7,0.74,1.48,0.0,3,0,1.48,0.0,1.11,4.44,5.93,0.74,0.74,0.0,0.0,1.48,1.48,3.33,16.7,500000.0
Joël Schingtienne,Venezia,DF,be BEL,21.0,1122,12.5,0.0,0,0,0.0,0.0,0.8,0.0,28,5,0.24,0.4,0.0,16.4,14.9,1.28,2.16,1.28,1.12,0.32,2.0,3.92,22.2,3000000.0
Xaver Schlager,RB Leipzig,MF,at AUT,26.0,181,2.0,0.1,0,0,0.5,0.0,1.0,0.0,6,5,0.5,0.5,0.5,22.0,18.5,2.0,2.0,1.0,0.0,0.0,1.5,4.0,0.0,18000000.0
Keven Schlotterbeck,Augsburg,DF,de GER,27.0,1297,14.4,0.8,3,1,0.83,0.28,1.67,0.14,59,3,0.49,0.21,0.21,14.8,21.4,3.68,1.32,1.18,1.04,0.21,5.07,3.82,69.0,7000000.0
Nico Schlotterbeck,Dortmund,DF,de GER,24.0,1982,22.0,1.3,0,4,0.77,0.18,2.27,0.27,195,37,0.82,0.64,0.64,30.6,44.3,8.64,1.73,1.09,1.0,1.0,3.59,7.14,65.8,40000000.0
Jeffrey Schlupp,Crystal Palace,"MF,DF",gh GHA,31.0,103,1.1,0.2,0,0,3.64,1.82,6.36,0.0,5,4,2.73,0.91,3.64,14.5,16.4,1.82,1.82,0.0,0.0,0.0,1.82,5.45,42.9,5000000.0
Romano Schmid,Werder Bremen,MF,at AUT,24.0,2834,31.5,3.5,5,4,1.49,0.41,4.79,0.41,279,107,2.16,1.43,4.6,19.7,13.9,3.52,1.37,0.79,0.35,1.24,0.29,5.3,45.1,15000000.0
Niklas Schmidt,Toulouse,MF,de GER,26.0,205,2.3,0.1,0,1,1.3,0.43,5.22,0.43,23,2,2.17,0.0,6.96,21.3,26.5,11.7,2.61,1.74,0.43,1.74,1.74,10.4,50.0,2000000.0
Jan Schöppner,Heidenheim,MF,de GER,25.0,2681,29.8,3.9,4,3,1.38,0.44,1.88,0.13,107,35,0.84,0.47,0.4,10.7,11.7,2.82,1.88,1.01,1.44,0.87,3.19,4.36,48.7,4500000.0
Marvin Schulz,Holstein Kiel,"MF,DF",de GER,29.0,306,3.4,0.0,0,0,0.88,0.29,2.35,0.0,11,5,1.18,0.29,3.53,12.6,20.9,3.53,1.76,1.47,0.0,0.0,5.0,5.29,33.3,700000.0
Léo Scienza,Heidenheim,"FW,MF",br BRA,25.0,1153,12.8,2.0,3,3,2.97,1.17,6.41,0.55,30,70,2.66,2.89,6.33,9.92,6.72,2.97,1.33,0.94,0.39,1.02,0.7,4.14,18.8,
Alex Scott,Bournemouth,MF,eng ENG,20.0,755,8.4,0.7,0,0,1.79,0.71,3.45,0.24,52,15,1.43,0.71,0.83,16.9,13.3,2.38,3.21,1.67,1.19,0.71,1.79,6.19,50.0,20000000.0
Jérémy Sebas,Strasbourg,"FW,MF",mq MTQ,21.0,190,2.1,0.7,0,0,2.86,0.95,1.9,0.0,3,6,0.48,2.86,0.95,8.1,4.76,0.0,1.43,0.95,0.0,1.43,1.9,4.76,50.0,
Aleksandar Sedlar,Alavés,DF,rs SRB,32.0,594,6.6,0.0,0,0,0.15,0.0,0.3,0.0,12,2,0.0,0.0,0.0,8.79,15.9,4.55,2.73,1.52,1.52,0.15,3.64,2.73,60.0,400000.0
Alidu Seidu,Rennes,DF,gh GHA,24.0,803,8.9,0.1,0,0,0.34,0.0,1.35,0.0,41,23,0.56,1.01,0.45,21.2,21.9,3.82,2.47,2.02,1.57,0.79,1.91,7.53,45.0,9000000.0
Nicolas Seiwald,RB Leipzig,"MF,DF",at AUT,23.0,2084,23.2,0.2,0,0,0.22,0.0,2.11,0.13,140,17,0.86,0.17,1.98,23.3,20.7,3.62,2.28,1.34,1.34,0.91,3.28,5.39,41.4,16000000.0
Hiroki Sekine,Reims,DF,jp JPN,21.0,887,9.9,0.1,0,0,0.51,0.0,1.92,0.1,39,22,0.3,0.61,2.12,22.0,14.7,3.43,0.91,0.71,0.51,1.52,5.15,2.12,50.0,800000.0
Nélson Semedo,Wolves,DF,pt POR,30.0,2886,32.1,0.9,0,4,0.56,0.22,1.87,0.19,80,67,0.78,1.0,1.96,18.6,12.7,1.84,1.93,1.12,0.72,1.12,3.24,4.33,40.0,10000000.0
Antoine Semenyo,Bournemouth,FW,gh GHA,24.0,3203,35.6,10.0,11,5,3.51,1.12,3.71,0.37,109,140,1.29,1.94,1.66,14.1,7.08,1.04,1.54,0.98,0.31,1.12,1.1,4.44,46.5,35000000.0
Marvin Senaya,Strasbourg,DF,tg TOG,23.0,227,2.5,0.0,0,0,0.4,0.0,1.2,0.0,5,1,0.8,0.0,0.4,19.2,20.8,2.8,3.2,1.2,2.8,1.6,4.8,5.2,50.0,
Marcos Senesi,Bournemouth,DF,ar ARG,27.0,1106,12.3,0.8,0,0,0.24,0.0,1.3,0.08,62,12,0.24,0.49,0.89,16.2,21.7,7.24,3.17,1.71,1.14,0.08,4.72,5.77,52.5,24000000.0
Stefano Sensi,Monza,MF,it ITA,28.0,274,3.0,0.2,1,0,2.0,0.33,5.0,0.0,38,4,1.0,1.67,4.0,32.3,43.3,9.0,2.67,1.67,1.0,0.33,1.0,5.33,40.0,1500000.0
Suat Serdar,Hellas Verona,MF,de GER,27.0,1376,15.3,1.9,2,1,1.96,0.52,1.9,0.07,56,18,0.65,1.24,0.59,11.4,8.89,2.09,2.29,1.44,0.52,1.24,1.37,4.84,50.0,5000000.0
Sergi,Leganés,DF,es ESP,32.0,2957,32.9,1.5,2,0,0.4,0.15,0.36,0.09,77,3,0.15,0.12,0.03,12.0,21.6,4.74,1.22,0.88,1.19,0.24,5.62,2.43,52.1,
Nicolás Serrano,Athletic Club,FW,es ESP,21.0,112,1.2,0.2,0,0,4.17,0.83,1.67,0.0,4,2,0.83,2.5,10.8,11.7,9.17,0.0,0.83,0.83,0.83,0.0,0.83,2.5,0.0,
Benjamin Šeško,RB Leipzig,"FW,MF",si SVN,21.0,2380,26.4,8.4,13,5,2.5,1.1,1.93,0.34,46,47,0.72,1.48,0.27,10.2,3.56,0.49,0.27,0.11,0.19,0.98,0.76,2.35,58.8,
Ryan Sessegnon,Fulham,"FW,DF",eng ENG,24.0,580,6.4,1.6,4,2,2.19,1.25,3.75,0.63,22,18,1.88,1.25,2.5,18.4,9.06,1.25,4.22,2.03,0.47,1.41,2.81,4.69,42.1,9000000.0
Stephan El Shaarawy,Roma,"DF,MF",it ITA,31.0,1098,12.2,2.7,3,4,2.3,0.98,3.85,0.74,49,42,1.23,1.39,2.21,19.5,10.9,1.31,1.31,0.98,0.82,0.98,1.07,3.93,20.8,5000000.0
Luke Shaw,Manchester Utd,DF,eng ENG,29.0,349,3.9,0.0,0,0,0.26,0.0,2.56,0.0,24,7,1.28,0.0,2.82,30.3,27.7,5.13,1.03,0.77,0.51,1.54,1.79,2.31,60.0,16000000.0
Eldor Shomurodov,Roma,"FW,MF",uz UZB,29.0,1097,12.2,4.7,4,4,2.38,1.07,2.62,0.57,21,19,1.39,0.66,0.49,11.1,4.92,0.57,1.15,0.49,0.25,1.15,0.41,2.95,40.6,4000000.0
Djibril Sidibé,Toulouse,DF,fr FRA,32.0,2101,23.3,0.4,0,3,0.21,0.04,1.5,0.3,121,16,0.77,0.47,1.93,18.5,20.6,3.39,2.79,1.55,0.86,0.69,2.75,4.25,63.0,1200000.0
Armindo Sieb,Mainz 05,"FW,MF",de GER,21.0,762,8.5,2.8,2,2,3.41,0.82,2.0,0.47,18,28,0.94,1.29,0.71,9.06,5.41,0.35,1.18,0.47,0.12,0.71,0.82,3.41,37.5,4000000.0
Vincent Sierro,Toulouse,MF,ch SUI,28.0,2402,26.7,2.7,5,1,1.12,0.26,2.36,0.15,147,15,1.12,0.45,2.4,17.3,18.8,3.33,1.65,1.01,0.6,0.67,1.65,4.68,47.0,4000000.0
Tim Siersleben,Heidenheim,DF,de GER,24.0,1182,13.1,0.6,0,0,0.31,0.15,1.15,0.0,31,8,0.46,0.23,0.76,13.5,24.3,6.18,1.6,1.07,1.53,0.53,5.04,2.82,48.8,1500000.0
Zain Silcott-Duberry,Bournemouth,FW,ms MSR,19.0,1,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,
Kiliann Sildillia,Freiburg,DF,fr FRA,22.0,801,8.9,0.5,2,0,0.79,0.22,1.8,0.11,29,11,0.79,0.67,2.13,16.5,15.2,5.62,1.91,1.12,1.24,1.46,4.27,3.71,48.8,10000000.0
André Silva,Werder Bremen,FW,pt POR,28.0,375,4.2,1.0,1,0,2.86,1.19,3.57,0.24,10,6,1.19,0.24,0.95,9.29,6.19,0.95,0.48,0.48,0.0,1.9,0.71,2.38,50.0,5000000.0
André Silva,RB Leipzig,"FW,MF",pt POR,28.0,132,1.5,0.5,1,2,4.67,1.33,4.67,1.33,4,6,2.0,0.0,0.0,12.0,5.33,2.0,0.67,0.67,0.67,2.67,1.33,4.67,16.7,5000000.0
Bernardo Silva,Manchester City,"MF,FW",pt POR,29.0,2670,29.7,3.9,4,4,1.08,0.37,3.1,0.27,134,101,1.78,0.94,2.02,29.5,18.7,2.76,1.89,1.25,0.77,1.18,1.08,3.6,33.3,45000000.0
Caio Henrique Oliveira Silva,Monaco,DF,br BRA,27.0,1929,21.4,0.2,0,6,0.19,0.05,2.99,0.42,102,57,1.64,0.65,5.89,26.6,16.8,3.6,1.73,1.21,1.03,1.73,2.76,5.14,44.8,
Fábio Silva,Las Palmas,FW,pt POR,22.0,1866,20.7,6.4,10,3,2.22,0.97,2.08,0.24,26,30,0.77,1.01,1.01,8.74,4.01,0.77,0.58,0.34,0.19,1.16,1.3,2.32,49.5,20000000.0
Jota Silva,Nott'ham Forest,"FW,MF",pt POR,24.0,854,9.5,2.1,3,1,2.42,0.74,3.05,0.32,18,21,1.47,1.05,2.21,6.95,3.89,0.63,2.84,1.47,1.26,1.26,1.79,4.53,41.2,14000000.0
Eric da Silva Moreira,Nott'ham Forest,"MF,DF",de GER,18.0,30,0.3,0.0,0,0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,20.0,3.33,0.0,6.67,6.67,3.33,0.0,0.0,6.67,,1000000.0
Abdallah Sima,Brest,"FW,MF",sn SEN,23.0,1238,13.8,5.9,7,2,2.68,1.3,2.03,0.22,24,36,0.94,0.43,1.16,10.3,5.22,0.58,1.09,0.8,0.07,1.09,0.65,4.42,48.2,10000000.0
Mohamed Simakan,RB Leipzig,DF,fr FRA,24.0,54,0.6,0.0,0,0,0.0,0.0,5.0,0.0,7,3,5.0,0.0,1.67,25.0,35.0,8.33,0.0,0.0,3.33,1.67,0.0,5.0,75.0,
Giovanni Simeone,Napoli,FW,ar ARG,29.0,419,4.7,2.6,1,1,2.77,0.64,2.55,0.43,7,11,1.7,1.28,0.64,10.2,5.74,0.0,0.43,0.0,0.21,1.28,1.28,5.32,19.0,8000000.0
Giuliano Simeone,Atlético Madrid,MF,ar ARG,21.0,1926,21.4,2.2,2,6,1.03,0.33,2.34,0.42,49,69,1.12,1.4,2.29,20.1,5.75,0.51,1.26,0.61,0.65,1.87,1.03,3.36,32.4,25000000.0
Moses Simon,Nantes,"FW,MF",ng NGA,29.0,2609,29.0,2.7,8,10,1.38,0.45,3.72,0.52,59,147,1.93,2.24,7.66,8.03,7.03,1.93,0.69,0.48,0.41,1.66,0.45,4.07,20.8,12000000.0
Xavi Simons,RB Leipzig,MF,nl NED,21.0,2150,23.9,5.1,10,6,2.09,0.96,4.52,0.5,140,85,2.13,1.38,3.31,21.7,12.6,3.64,1.17,0.88,0.5,1.05,0.79,5.36,42.2,70000000.0
Jahmai Simpson-Pusey,Manchester City,DF,eng ENG,18.0,96,1.1,0.0,0,0,0.0,0.0,0.0,0.0,3,1,0.0,0.0,0.0,42.7,51.8,2.73,0.91,0.0,0.0,0.0,1.82,2.73,25.0,
Danel Sinani,St. Pauli,"FW,MF",lu LUX,27.0,1250,13.9,1.7,2,2,2.52,0.86,4.32,0.29,60,16,1.73,0.72,4.82,14.6,9.21,2.81,1.01,0.79,0.07,0.86,0.94,3.74,23.8,750000.0
Lassine Sinayoko,Auxerre,"FW,MF",ml MLI,24.0,2299,25.5,5.7,5,8,2.35,0.63,3.76,0.78,62,53,1.45,1.1,0.98,12.7,5.92,0.59,1.29,0.78,0.51,1.02,1.49,2.98,29.7,3500000.0
Wilfried Singo,Monaco,DF,ci CIV,23.0,2096,23.3,1.9,1,2,0.73,0.21,0.82,0.09,118,35,0.3,0.26,0.43,19.3,30.0,3.95,1.59,0.99,1.85,0.34,4.72,5.92,63.8,25000000.0
Luis Sinisterra,Bournemouth,"FW,MF",co COL,25.0,236,2.6,1.2,1,1,5.0,2.31,5.38,0.38,6,19,3.46,3.08,2.69,16.9,8.46,1.92,2.69,0.77,0.38,1.54,3.08,6.54,30.0,17000000.0
Daley Sinkgraven,Las Palmas,DF,nl NED,29.0,91,1.0,0.0,0,0,0.0,0.0,2.0,0.0,3,2,1.0,1.0,4.0,31.0,17.0,1.0,5.0,1.0,1.0,1.0,2.0,6.0,100.0,700000.0
Jailson Siqueira,Celta Vigo,"DF,MF",br BRA,28.0,614,6.8,0.1,0,0,0.59,0.29,1.18,0.0,43,10,0.15,0.44,0.15,23.8,35.0,4.71,1.91,1.62,1.32,0.74,4.12,4.71,51.4,
Ayanda Sishuba,Rennes,FW,be BEL,19.0,3,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,2000000.0
Ibrahim Sissoko,Saint-Étienne,FW,ml MLI,28.0,819,9.1,3.5,3,1,2.31,0.44,2.31,0.11,12,14,0.77,0.33,0.33,7.8,3.74,0.88,1.21,0.99,0.22,0.77,1.43,2.53,38.2,2000000.0
Ibrahima Sissoko,Bochum,MF,ml MLI,26.0,2610,29.0,1.7,2,1,0.86,0.28,2.24,0.1,105,35,0.93,1.1,0.72,12.8,12.1,2.21,2.28,1.52,1.24,0.97,2.1,5.31,58.5,6000000.0
Niama Sissoko,Reims,"FW,MF",ml MLI,18.0,47,0.5,0.3,0,0,6.0,0.0,2.0,0.0,1,1,0.0,0.0,0.0,2.0,8.0,2.0,0.0,0.0,0.0,2.0,0.0,4.0,25.0,
Tim Skarke,Union Berlin,"FW,MF",de GER,27.0,1164,12.9,2.1,0,2,1.55,0.7,2.64,0.31,25,26,1.24,0.78,2.25,10.8,5.35,1.09,1.09,0.85,0.39,1.16,1.32,4.34,20.0,2500000.0
Ellyes Skhiri,Eint Frankfurt,MF,tn TUN,29.0,2231,24.8,1.4,1,2,0.52,0.08,1.98,0.2,105,17,0.89,0.44,0.12,24.8,17.6,2.26,1.61,0.89,1.25,0.81,1.81,4.23,50.0,9000000.0
Oliver Skipp,Leicester City,MF,eng ENG,23.0,1129,12.5,0.4,0,0,0.4,0.08,1.2,0.0,35,16,0.72,0.56,0.4,17.1,13.0,1.68,1.68,0.32,0.88,0.96,0.88,3.68,66.7,12000000.0
Leo Skiri Østigård,Rennes,DF,no NOR,24.0,1227,13.6,0.7,1,0,0.44,0.15,0.59,0.0,50,3,0.15,0.07,0.0,17.0,27.4,4.85,1.47,1.32,1.1,0.44,5.96,3.75,70.1,
Leo Skiri Østigård,Hoffenheim,DF,no NOR,24.0,927,10.3,0.3,0,0,0.49,0.0,0.87,0.0,51,0,0.29,0.19,0.19,17.6,23.9,4.17,0.87,0.68,0.87,0.19,10.8,4.27,65.2,
Andreas Skov Olsen,Wolfsburg,"FW,MF",dk DEN,24.0,535,5.9,0.8,1,1,1.19,0.17,5.42,0.17,22,22,3.05,0.68,4.92,17.3,14.4,3.73,1.36,1.02,0.34,1.02,2.03,3.05,50.0,16000000.0
Robert Skov,Union Berlin,"DF,MF",dk DEN,28.0,852,9.5,0.9,2,2,1.68,0.53,3.89,0.53,36,25,2.0,0.53,6.42,15.5,11.7,4.21,1.58,1.16,0.84,1.05,0.95,4.53,50.0,4000000.0
Milan Škriniar,Paris S-G,DF,sk SVK,29.0,382,4.2,0.2,0,0,0.71,0.0,1.43,0.0,20,3,0.24,0.0,0.0,31.7,49.5,3.81,1.67,1.19,0.71,0.0,3.81,5.95,58.3,15000000.0
Steven Skrzybski,Holstein Kiel,"MF,FW",de GER,31.0,1323,14.7,2.7,6,3,2.18,0.82,3.47,0.34,64,17,1.5,0.88,2.11,9.8,8.84,2.11,1.29,0.41,0.75,0.88,0.75,3.95,24.0,1000000.0
Naatan Skyttä,Toulouse,FW,fi FIN,22.0,5,0.1,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,40.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,10.0,,
William Smallbone,Southampton,MF,ie IRL,24.0,690,7.7,0.6,1,0,0.91,0.13,2.08,0.0,27,5,1.3,0.52,4.68,16.9,14.5,2.6,2.6,1.69,0.26,1.04,1.82,2.99,40.0,
Adam Smith,Bournemouth,DF,eng ENG,33.0,1590,17.7,0.7,0,0,0.17,0.0,1.3,0.11,49,15,0.45,0.34,1.86,13.8,12.5,1.81,1.36,0.68,0.85,0.85,2.77,2.82,48.3,1000000.0
Eric Smith,St. Pauli,"DF,MF",se SWE,27.0,2827,31.4,1.4,1,1,0.76,0.29,2.1,0.06,118,16,0.89,0.1,3.25,15.4,21.5,5.54,1.46,0.92,1.18,0.22,3.31,4.43,44.8,5000000.0
Justin Smith,Espanyol,MF,ca CAN,21.0,209,2.3,0.0,0,0,0.0,0.0,0.87,0.43,6,4,0.43,0.43,0.43,6.96,8.7,0.87,3.91,1.3,1.74,0.43,1.3,3.48,100.0,300000.0
Emile Smith Rowe,Fulham,MF,eng ENG,24.0,2043,22.7,4.5,6,3,1.63,0.48,3.22,0.53,126,53,1.06,0.7,0.7,24.1,14.5,0.93,1.37,0.79,0.48,0.79,0.7,3.3,23.1,32000000.0
Ivan Smolčić,Como,DF,hr CRO,23.0,630,7.0,0.4,0,0,1.0,0.43,1.14,0.0,23,3,0.29,0.0,0.57,21.6,18.7,5.86,2.29,1.29,1.43,0.57,3.43,3.86,52.4,
Eduard Sobol,Strasbourg,DF,ua UKR,29.0,95,1.1,0.0,0,0,0.0,0.0,0.0,0.0,3,0,0.0,0.0,0.91,10.9,7.27,1.82,0.0,0.0,1.82,0.91,12.7,3.64,50.0,1200000.0
Simon Sohm,Parma,MF,ch SUI,23.0,2989,33.2,3.1,4,0,1.02,0.39,2.35,0.09,140,69,0.6,0.45,0.45,15.5,13.1,2.02,0.84,0.51,0.78,0.42,1.08,3.83,50.0,5000000.0
Alex Sola,Getafe,"MF,FW",es ESP,25.0,1029,11.4,1.0,0,1,1.32,0.18,2.28,0.18,23,24,0.79,1.84,1.58,8.77,3.42,0.79,1.84,1.23,0.61,0.88,0.96,4.12,39.1,
Arnau Solà,Villarreal,MF,es ESP,21.0,13,0.1,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Dominic Solanke,Tottenham,FW,eng ENG,26.0,2201,24.5,10.1,9,3,2.41,0.98,1.51,0.33,47,31,0.57,0.69,0.16,6.29,2.78,0.49,0.73,0.45,0.04,0.61,0.94,1.55,43.4,45000000.0
Ola Solbakken,Empoli,"MF,FW",no NOR,25.0,760,8.4,0.8,0,0,0.48,0.36,1.43,0.12,20,18,1.07,0.83,0.83,9.17,5.24,1.67,0.83,0.48,0.24,0.71,0.95,2.26,32.1,2500000.0
Carlos Soler,West Ham,"MF,FW",es ESP,27.0,1409,15.7,1.8,1,1,1.59,0.51,3.25,0.13,56,17,1.15,0.51,2.17,19.6,13.5,2.04,1.02,0.7,0.51,0.64,1.34,4.08,45.5,20000000.0
Julio Soler,Bournemouth,"DF,FW",ar ARG,19.0,11,0.1,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,10.0,110.0,0.0,0.0,10.0,10.0,0.0,10.0,0.0,0.0,,8000000.0
Oumar Solet,Udinese,DF,fr FRA,24.0,1672,18.6,0.8,1,2,0.65,0.38,1.77,0.16,65,20,0.91,1.34,0.48,20.2,23.5,8.71,1.77,1.02,0.91,0.43,4.19,4.95,50.0,14000000.0
Jhon Solis,Girona,MF,co COL,19.0,535,5.9,0.7,1,0,0.68,0.17,1.02,0.0,29,9,0.34,0.85,0.51,24.1,18.8,1.19,2.2,1.19,0.68,0.17,1.02,4.58,37.5,
Borna Sosa,Torino,DF,hr CRO,26.0,1181,13.1,0.3,0,0,0.31,0.08,1.83,0.08,51,13,0.84,0.23,3.89,18.6,18.1,3.89,1.98,1.45,1.07,0.76,2.52,4.05,45.7,6000000.0
Ramón Sosa,Nott'ham Forest,"FW,MF",py PAR,24.0,295,3.3,1.0,1,0,3.33,1.52,4.24,0.0,6,12,2.42,2.42,2.42,10.0,7.27,1.52,1.52,0.91,1.21,0.61,1.52,7.58,36.4,13000000.0
Hugo Sotelo,Celta Vigo,MF,es ESP,20.0,1254,13.9,0.2,0,0,0.29,0.0,2.88,0.0,83,21,1.37,0.58,3.6,25.3,28.8,7.34,2.01,1.22,0.36,0.72,0.65,5.11,16.7,5000000.0
Florian Sotoca,Lens,"FW,MF",fr FRA,33.0,1794,19.9,4.6,1,1,2.36,0.9,2.66,0.15,105,44,0.9,0.8,3.77,21.0,11.5,2.51,1.11,0.65,0.7,2.11,1.26,3.97,62.3,2500000.0
Riccardo Sottil,Fiorentina,"FW,MF",it ITA,25.0,833,9.3,0.9,1,1,2.37,0.65,3.76,0.43,18,71,1.29,1.18,4.41,11.5,8.6,0.75,0.54,0.43,0.43,0.86,0.32,4.73,30.8,6000000.0
